time,House overall,Dishwasher,Home office,Fridge,Wine cellar,Garage door,Barn,Well,Microwave,Living room,Furnace,Kitchen,Solar,temperature,humidity,visibility,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability,year_month
2016-08-14 21:54:00,1.05305,1.67e-05,0.039833333,0.124616667,0.1696,0.012616667,0.0293,0.001016667,0.004016667,0.328566667,0.087233334,0.000583333,0.0133,51.19,0.91,8.75,51.19,1025.75,0.59,0.07,279.0,0.0,48.78,0.0,2016-08
2016-08-21 06:58:00,0.61865,0.0,0.042616667,0.126416667,0.154783333,0.013,0.03185,0.000983333,0.003983333,0.001633333,0.100466667,0.0006167,0.00305,62.47,0.76,9.92,62.47,1021.47,5.7,0.06,25.0,0.0,54.93,0.0,2016-08
2016-08-17 13:09:00,0.610783333,0.0,0.103683333,0.141416667,0.14185,0.012866667,0.028433333,0.001,0.004,0.00155,0.086033334,0.000583333,0.1155,69.74,0.88,8.84,69.74,1014.44,3.56,0.02,192.0,0.0,66.07,0.0,2016-08
2016-08-11 00:05:00,0.83695,0.112716667,0.042333333,0.148716667,0.023516667,0.012616667,0.028916667,0.000783333,0.075733333,0.001383333,0.09,0.000616667,0.003316667,66.45,0.93,8.78,66.45,1013.7,1.72,0.17,12.0,0.0,64.23,0.0,2016-08
2016-08-06 18:00:00,6.945016667,0.00015,0.04,0.137566667,0.141383333,0.015833333,0.02675,0.001,0.003816667,0.001383333,0.7743833330000001,0.0003167,0.420233333,88.04,0.57,10.0,94.1,1012.8,7.62,0.24,289.0,0.0022,71.11,0.06,2016-08
2016-08-28 10:00:00,0.307316667,1.67e-05,0.04155,0.005183333,0.02595,0.013033333,0.031033333,0.001,0.004,0.0017,0.08585,0.000800033,0.003016667,71.84,0.77,8.88,71.84,1017.91,12.72,0.31,22.0,0.0012,64.07,0.02,2016-08
2016-08-20 15:51:00,0.0567,0.0,0.040716667,0.005133333,0.0191,0.012866667,0.052066667,0.0008,0.00385,0.001233333,0.0878999999999999,0.000783367,0.375066667,70.66,0.83,9.94,70.66,1019.29,2.4,0.16,220.0,0.0,65.35,0.0,2016-08
2016-08-30 09:21:00,0.390283333,0.0,0.04265,0.005116667,0.026933333,0.013033333,0.031816667,0.001033333,0.004,0.0017,0.0844999999999999,0.000799967,0.00335,82.99,0.57,10.0,85.22,1010.94,5.84,0.23,202.0,0.0,66.09,0.0,2016-08
2016-08-26 09:35:00,0.527816667,0.0,0.042933333,0.005016667,0.162583333,0.012833333,0.0311,0.000983333,0.003916667,0.0016,0.085416666,0.000866667,0.002983333,62.53,0.74,10.0,62.53,1025.59,8.47,0.03,8.0,0.0,54.0,0.0,2016-08
2016-08-25 05:08:00,0.47655,0.0,0.10535,0.005083333,0.025983333,0.01305,0.031266667,0.001,0.0039,0.001666667,0.085966667,0.000816667,0.003033333,55.55,0.84,10.0,55.55,1022.88,4.27,0.04,9.0,0.0,50.73,0.0,2016-08
2016-08-24 11:37:00,0.741633333,0.0,0.04275,0.13585,0.024783333,0.013133333,0.02995,0.001033333,0.00415,0.339266667,0.088433333,0.000483333,0.016433333,65.64,0.69,10.0,65.64,1018.13,8.02,0.1,356.0,0.0,55.25,0.0,2016-08
2016-08-06 00:07:00,0.701916667,0.0,0.054333333,0.130366667,0.164066667,0.012816667,0.133333333,0.001133333,0.004033333,0.001783333,0.0857,0.0006332999999999,0.0034,75.73,0.83,8.61,75.73,1012.8,1.51,0.17,276.0,0.0938,70.33,0.78,2016-08
2016-08-16 12:44:00,0.490733333,0.0,0.078316667,0.00505,0.153283333,0.012766667,0.028583333,0.001016667,0.003983333,0.010583333,0.085466666,0.0008667,0.087883333,66.62,0.83,9.83,66.62,1021.08,4.66,0.03,180.0,0.0,61.17,0.0,2016-08
2016-08-14 11:15:00,0.623683333,1.67e-05,0.039216667,0.113766667,0.154433333,0.013033333,0.02975,0.001,0.0041,0.002083333,0.088883333,0.000600033,0.025,65.27,0.54,10.0,65.27,1019.28,7.17,0.12,321.0,0.0,48.31,0.0,2016-08
2016-08-19 04:34:00,3.24175,1.67e-05,0.04125,0.1283,0.150016667,0.01395,0.0311,0.001016667,0.004,0.001716667,0.2393,0.000449967,0.003316667,80.31,0.55,9.87,81.58,1021.52,3.74,0.09,184.0,0.0,62.5,0.0,2016-08
2016-08-23 15:31:00,0.06855,0.0,0.115016667,0.005033333,0.02285,0.012766667,0.028433333,0.001,0.00385,0.003183333,0.0869,0.000783367,0.402366667,72.66,0.78,9.26,72.66,1010.94,4.47,0.0,343.0,0.0054,65.27,0.24,2016-08
2016-08-23 07:25:00,0.311166667,0.0,0.0438,0.005166667,0.024216667,0.0132,0.031616667,0.001,0.003983333,0.001683333,0.086033333,0.000800033,0.002966667,68.26,0.9,9.87,68.26,1010.48,2.1,0.23,246.0,0.0,65.27,0.0,2016-08
2016-08-20 17:28:00,0.504216667,1.67e-05,0.04155,0.0507,0.019016667,0.012866667,0.029466667,0.001033333,0.003966667,0.332683333,0.225283333,0.027533333,0.3908,78.02,0.64,10.0,78.02,1019.02,12.08,0.09,297.0,0.0,65.0,0.0,2016-08
2016-09-09 22:10:00,6.60305,0.00015,0.039416667,0.121183333,0.026866667,0.015433333,0.26045,0.001,0.004,0.001216667,0.762733333,0.000650033,0.003433333,72.6,0.85,9.92,72.6,1017.42,6.23,0.21,194.0,0.0,67.74,0.0,2016-09
2016-09-09 08:45:00,0.364716667,1.67e-05,0.063916667,0.0051,0.039183333,0.012883333,0.03355,0.001016667,0.004066667,0.001466667,0.099083333,0.0008333,0.003066667,70.58,0.94,7.12,70.58,1016.71,4.59,1.0,178.0,0.1241,68.81,0.8,2016-09
2016-09-19 22:36:00,1.1626,1.67e-05,0.096283333,0.1465,0.155616667,0.01275,0.02975,0.00085,0.003116667,0.333116667,0.08675,0.0006167,0.003883333,52.55,0.77,10.0,52.55,1030.67,8.42,0.15,30.0,0.0,45.7,0.0,2016-09
2016-09-25 06:32:00,0.533683333,0.0,0.042083333,0.129916667,0.008566667,0.013233333,0.034816667,0.001016667,0.003183333,0.001716667,0.086633334,0.000583333,0.0043,51.57,0.86,10.0,51.57,1026.46,3.74,0.0,130.0,0.0,47.6,0.0,2016-09
2016-09-20 16:12:00,0.138983333,0.0,0.0952,0.005,0.00775,0.01265,0.029083333,0.001,0.002866667,0.00165,0.061433334,0.000783367,0.3144,50.38,0.91,6.44,50.38,1027.46,9.63,1.0,22.0,0.0236,47.9,0.62,2016-09
2016-09-24 22:09:00,1.129116667,0.0,0.0398,0.13965,0.008633333,0.012916667,0.415433333,0.001033333,0.0036,0.0013,0.085316666,0.0009,0.0152,57.98,0.65,10.0,57.98,1029.25,6.46,0.08,45.0,0.0,46.35,0.0,2016-09
2016-09-21 17:34:00,0.263283333,0.0,0.060466667,0.1253,0.12035,0.012666667,0.028733333,0.000983333,0.004,0.0015,0.087233333,0.00055,0.27815,52.36,0.9,9.26,52.36,1021.66,5.11,1.0,28.0,0.0,49.43,0.0,2016-09
2016-09-10 13:40:00,0.450683333,0.114233333,0.040883333,0.1179,0.009066667,0.012616667,0.030366667,0.000833333,0.003866667,0.0015,0.087016666,0.000616733,0.090016667,67.38,0.95,5.68,67.38,1020.55,1.49,0.31,2.0,0.0,65.82,0.0,2016-09
2016-09-01 15:03:00,0.682766667,0.0,0.115183333,0.1341,0.148533333,0.012866667,0.029166667,0.001,0.00395,0.00155,0.086116666,0.0005667,0.041183333,75.77,0.83,9.82,75.77,1013.4,7.63,0.18,182.0,0.0,70.19,0.0,2016-09
2016-09-28 05:22:00,0.439533333,0.0,0.04285,0.00515,0.008716667,0.013316667,0.032616667,0.001,0.003016667,0.001633333,0.0890666669999999,0.000800067,0.00435,60.36,0.94,9.55,60.36,1016.67,2.64,0.31,250.0,0.0051,58.76,0.22,2016-09
2016-09-17 08:21:00,0.503916667,0.00025,0.04165,0.126183333,0.028866667,0.013283333,0.032966667,0.001,0.003216667,0.001633333,0.101466667,0.0006667,0.004366667,66.05,0.74,10.0,66.05,1013.07,2.21,0.28,316.0,0.0,57.61,0.0,2016-09
2016-09-12 04:27:00,0.477266667,0.0,0.042133333,0.123616667,0.034766667,0.01315,0.03405,0.001,0.004016667,0.001716667,0.085583334,0.000700033,0.002883333,55.94,0.92,9.6,55.94,1022.22,0.9,0.02,13.0,0.0,53.56,0.0,2016-09
2016-09-22 21:24:00,0.458683333,0.000266667,0.059116667,0.004966667,0.133216667,0.012616667,0.028683333,0.000983333,0.002866667,0.001566667,0.0857,0.000866667,0.062783333,57.13,0.94,6.36,57.13,1015.97,2.59,0.75,253.0,0.0,55.52,0.0,2016-09
2016-09-19 04:47:00,0.456833333,0.0,0.042633333,0.005316667,0.16175,0.013,0.032116667,0.001,0.003166667,0.0016,0.084966667,0.000850067,0.0044,59.53,0.56,10.0,59.53,1031.21,11.92,0.08,54.0,0.0,43.81,0.0,2016-09
2016-09-09 05:23:00,0.6142,0.0,0.0628,0.126566667,0.161166667,0.012866667,0.033683333,0.000966667,0.003983333,0.0015,0.082383333,0.000650033,0.003166667,71.01,0.92,8.3,71.01,1017.45,5.83,0.25,178.0,0.0,68.5,0.0,2016-09
2016-09-17 08:52:00,0.35435,0.00025,0.041666667,0.005166667,0.031733333,0.013266667,0.032533333,0.001,0.003216667,0.00175,0.1013,0.000800033,0.004366667,66.05,0.74,10.0,66.05,1013.07,2.21,0.28,316.0,0.0,57.61,0.0,2016-09
2016-09-20 11:57:00,0.824166667,3.33e-05,0.040533333,0.00495,0.007733333,0.012633333,0.029816667,0.00105,0.003133333,0.32065,0.21725,0.00085,0.02315,53.29,0.86,5.97,53.29,1028.32,8.74,0.31,32.0,0.0187,49.21,0.59,2016-09
2016-09-28 13:49:00,0.525066667,0.0,0.130216667,0.14,0.0079,0.01305,0.030166667,0.00095,0.003116667,0.010716667,0.088716667,0.000549967,0.032416667,55.73,0.84,8.97,55.73,1016.91,6.54,1.0,351.0,0.0061,51.04,0.28,2016-09
2016-09-15 18:16:00,0.117766667,1.67e-05,0.0623,0.1446,0.028516667,0.013033333,0.029666667,0.001,0.00415,0.0016,0.087766666,0.000600067,0.389433333,50.37,0.66,10.0,50.37,1021.5,2.84,0.04,332.0,0.0,39.39,0.0,2016-09
2016-09-18 14:52:00,0.427283333,0.000266667,0.039516667,0.00505,0.155783333,0.012833333,0.029783333,0.001,0.003116667,0.001616667,0.099316667,0.000883333,0.029933333,55.5,0.75,10.0,55.5,1025.9,9.74,1.0,45.0,0.0,47.71,0.0,2016-09
2016-09-11 17:44:00,0.386266667,0.000283333,0.040166667,0.128183333,0.0267,0.012916667,0.351766667,0.000983333,0.004,0.001233333,0.086983334,0.000799966,0.4384,78.46,0.38,10.0,78.46,1021.48,5.22,0.08,17.0,0.0,50.71,0.0,2016-09
2016-09-03 07:42:00,0.427633333,0.0,0.042766667,0.005116667,0.023666667,0.013133333,0.031766667,0.001,0.004,0.00165,0.086383333,0.000833333,0.002933333,74.53,0.38,10.0,74.53,1021.97,4.59,0.04,259.0,0.0,47.32,0.0,2016-09
2016-09-21 08:28:00,0.330566667,0.0,0.042583333,0.005183333,0.010233333,0.013166667,0.032433333,0.001,0.003166667,0.001666667,0.110433333,0.0008167,0.0044,55.16,0.87,9.12,55.16,1023.84,6.73,1.0,35.0,0.0,51.5,0.0,2016-09
2016-09-03 15:18:00,0.80905,0.0,0.0706,0.116166667,0.14645,0.012833333,0.373883333,0.001,0.0041,0.001016667,0.08665,0.0006833,0.22615,52.07,0.92,8.17,52.07,1022.79,2.11,0.0,230.0,0.0,49.93,0.0,2016-09
2016-09-15 04:38:00,0.406816667,0.0,0.042616667,0.005516667,0.0286,0.013166667,0.033633333,0.001,0.004,0.001666667,0.085466666,0.000833333,0.00295,40.26,0.9,7.3,40.26,1021.4,2.1,0.02,357.0,0.0,37.64,0.0,2016-09
2016-09-13 11:48:00,0.9366,0.0,0.040733333,0.137866667,0.026133333,0.012933333,0.031083333,0.00085,0.003783333,0.305366667,0.085483333,0.000433333,0.003583333,65.64,0.71,10.0,65.64,1016.35,3.49,0.03,169.0,0.0,55.93,0.0,2016-09
2016-09-30 21:15:00,0.510216667,0.0,0.0806,0.139216667,0.008083333,0.01305,0.03075,0.001,0.003133333,0.001566667,0.090866666,0.000550033,0.011533333,58.58,0.5,10.0,58.58,1029.74,2.86,0.04,174.0,0.0,39.95,0.0,2016-09
2016-09-04 17:19:00,0.5799,0.0,0.04065,0.148716667,0.1448,0.01285,0.335183333,0.000683333,0.00405,0.000966667,0.088233333,0.000716667,0.36215,61.62,0.91,9.63,61.62,1017.33,5.47,0.08,187.0,0.0,58.9,0.0,2016-09
2016-09-29 14:38:00,0.149716667,3.33e-05,0.039766667,0.005383333,0.128016667,0.012816667,0.029133333,0.000883333,0.00315,0.001416667,0.224283334,0.000916666,0.34925,48.23,0.5,10.0,42.45,1023.19,14.69,0.01,346.0,0.0,30.71,0.0,2016-09
2016-09-02 07:15:00,0.384916667,1.67e-05,0.0449,0.00515,0.025583333,0.013116667,0.031483333,0.001,0.004,0.00165,0.086683333,0.000816633,0.002883333,78.36,0.35,10.0,78.36,1015.13,14.99,0.13,307.0,0.0,48.56,0.0,2016-09
2016-09-27 23:22:00,0.935,0.0,0.069366667,0.135266667,0.131833333,0.0128,0.0322,0.001033333,0.002883333,0.001616667,0.087583334,0.00065,0.0044,65.67,0.78,10.0,65.67,1017.66,5.85,0.17,186.0,0.0009,58.6,0.01,2016-09
2016-09-05 20:09:00,1.1331,0.0,0.041583333,0.005233333,0.03895,0.012666667,0.295283333,0.000966667,0.004,0.09625,0.08635,0.001116667,0.166666667,57.41,0.68,10.0,57.41,1026.12,8.44,0.05,22.0,0.0,47.01,0.0,2016-09
2016-09-07 14:56:00,0.466666667,0.0,0.087466667,0.134966667,0.023633333,0.012933333,0.029416667,0.001,0.004,0.001566667,0.085266667,0.0006334,0.039066667,47.38,0.93,8.43,47.38,1024.63,1.24,0.1,24.0,0.0,45.6,0.0,2016-09
2016-09-16 08:27:00,0.503166667,0.000266667,0.041516667,0.1266,0.028316667,0.013133333,0.032283333,0.000966667,0.004016667,0.00155,0.100083333,0.0006833,0.003033333,57.75,0.51,10.0,57.75,1022.96,3.35,0.08,156.0,0.0,39.75,0.0,2016-09
2016-09-02 23:42:00,0.645233333,0.0,0.042583333,0.121366667,0.151416667,0.012883333,0.030933333,0.001,0.004,0.00175,0.085616667,0.000650067,0.00305,57.88,0.75,10.0,57.88,1025.05,2.9,0.03,345.0,0.0,50.07,0.0,2016-09
2016-09-12 13:37:00,0.445833333,1.67e-05,0.066266667,0.004933333,0.16165,0.012933333,0.030516667,0.001,0.004033333,0.33905,0.088733333,0.000916667,0.3131,72.87,0.55,9.96,72.87,1022.71,3.94,0.08,35.0,0.0,55.93,0.0,2016-09
2016-09-10 17:16:00,0.157216667,0.000266667,0.041116667,0.0051,0.143566667,0.012883333,0.031,0.000966667,0.004066667,0.001666667,0.088966666,0.000850067,0.264983333,74.74,0.72,10.0,74.74,1020.06,4.59,0.15,319.0,0.0,65.11,0.0,2016-09
2016-09-26 22:23:00,1.359233333,0.0,0.08865,0.12515,0.12945,0.012383333,0.029966667,0.000866667,0.003083333,0.3235,0.083816666,0.00065,0.000133333,73.04,0.43,10.0,73.04,1024.66,5.03,0.0,168.0,0.0,49.24,0.0,2016-09
2016-09-17 00:51:00,0.543083333,0.00025,0.041833333,0.00505,0.1559,0.012983333,0.03245,0.00105,0.002983333,0.001733333,0.085383334,0.000866733,0.00445,58.96,0.94,4.89,58.96,1012.89,2.14,1.0,181.0,0.0811,57.12,0.76,2016-09
2016-09-09 04:53:00,0.519966667,1.67e-05,0.063,0.141,0.03375,0.012966667,0.0391,0.001,0.004016667,0.00165,0.083216667,0.000633333,0.0031,71.46,0.9,9.07,71.46,1017.19,4.35,0.09,169.0,0.0,68.28,0.0,2016-09
2016-10-25 05:13:00,0.297666667,1.67e-05,0.043766667,0.005166667,0.0081,0.013283333,0.03315,0.001,0.0032,0.008633333,0.083116666,0.000783367,0.004266667,45.6,0.78,9.82,41.09,1021.5,8.71,0.27,345.0,0.0,39.03,0.0,2016-10
2016-10-22 00:03:00,0.549383333,0.0,0.042483333,0.1247,0.128266667,0.0128,0.0321,0.000966667,0.003116667,0.001866667,0.0827333339999999,0.0005833,0.004316667,51.9,0.9,8.89,51.9,1019.63,0.76,0.11,268.0,0.0,49.12,0.0,2016-10
2016-10-01 08:57:00,0.320066667,0.0,0.042483333,0.005166667,0.008316667,0.013233333,0.033016667,0.001016667,0.003183333,0.00165,0.086866667,0.0007667,0.00425,39.72,0.93,8.51,39.72,1029.28,0.48,0.05,168.0,0.0,37.94,0.0,2016-10
2016-10-31 13:17:00,3.627916667,0.0,0.102716667,0.129966667,0.0082,0.0129,0.028966667,0.00085,0.003083333,0.001683333,0.084333333,0.0005667,0.0432,34.91,0.63,10.0,29.7,1018.99,5.99,0.03,223.0,0.0,23.73,0.0,2016-10
2016-10-03 07:39:00,0.41965,0.0,0.063933333,0.00515,0.008133333,0.0132,0.033633333,0.001016667,0.003216667,0.001533333,0.086,0.000766733,0.004283333,39.86,0.8,10.0,35.97,1025.88,5.45,0.0,323.0,0.0,34.15,0.0,2016-10
2016-10-29 11:28:00,0.8957,0.0004,0.0404,0.005366667,0.0082,0.0136,0.031116667,0.001016667,0.003233333,0.001733333,0.6016166669999999,0.000966634,0.0042,44.81,0.5,10.0,41.0,1007.75,6.89,0.31,191.0,0.0,27.43,0.0,2016-10
2016-10-01 06:02:00,0.321333333,0.0,0.042516667,0.005183333,0.008266667,0.013333333,0.033116667,0.001,0.003216667,0.001733333,0.08725,0.000766667,0.004266667,41.76,0.92,9.45,41.76,1029.21,1.49,0.03,337.0,0.0,39.51,0.0,2016-10
2016-10-16 20:30:00,5.283616667,0.0,0.042616667,0.121983333,0.007816667,0.012383333,4.960466667,0.001866667,0.00355,0.00175,0.084,0.0008667,0.07405,44.36,0.66,10.0,36.92,1015.91,16.92,0.31,312.0,0.0,33.75,0.0,2016-10
2016-10-02 18:29:00,0.906016667,0.114766667,0.042666667,0.11065,0.008066667,0.012916667,0.392983333,0.001,0.003283333,0.001583333,0.087433333,0.000733367,0.06445,59.96,0.79,10.0,59.96,1017.02,8.39,0.12,288.0,0.003,53.32,0.1,2016-10
2016-10-05 10:17:00,0.330683333,0.0,0.057966667,0.005133333,0.0083,0.012983333,0.03315,0.001016667,0.003133333,0.002033333,0.098483333,0.000766633,0.00425,64.86,0.59,10.0,64.86,1018.89,9.57,0.19,194.0,0.0,50.09,0.0,2016-10
2016-10-26 21:41:00,0.946016667,0.00025,0.074616667,0.0047,0.00755,0.012,0.03005,0.001,0.0031,0.001766667,0.573583333,0.001216666,0.003566667,28.46,0.87,10.0,21.23,1025.37,7.0,0.0,290.0,0.0,25.21,0.0,2016-10
2016-10-10 03:00:00,0.7148,0.000233333,0.453216667,0.004833333,0.00815,0.013283333,0.032716667,0.001,0.003183333,0.002016667,0.0852,0.0010666999999999,0.00435,64.76,0.89,7.07,64.76,1008.12,4.85,0.31,131.0,0.0062,61.49,0.29,2016-10
2016-10-12 13:55:00,0.167783333,1.67e-05,0.039833333,0.00515,0.009616667,0.013066667,0.03005,0.001,0.00315,0.0017,0.087216667,0.000733333,0.112233333,46.21,0.72,10.0,43.66,1008.94,5.17,0.23,239.0,0.0,37.54,0.0,2016-10
2016-10-28 13:25:00,0.267,0.000266667,0.03925,0.005166667,0.007916667,0.0132,0.029883333,0.001,0.003233333,0.001666667,0.087966667,0.0007667,0.0086,47.07,0.83,9.84,43.79,1012.98,6.74,1.0,348.0,0.0,42.25,0.0,2016-10
2016-10-02 02:55:00,0.959316667,0.00025,0.099183333,0.005183333,0.016033333,0.0133,0.034866667,0.000983333,0.0032,0.001716667,0.088333333,0.0008,0.00415,47.55,0.94,9.81,47.55,1021.96,0.93,0.17,212.0,0.0,45.8,0.0,2016-10
2016-10-19 03:46:00,0.354733333,0.0,0.042933333,0.005166667,0.008,0.0131,0.030083333,0.001,0.003233333,0.001833333,0.0841,0.000799967,0.0044,47.85,0.87,9.91,44.5,1014.08,7.23,0.31,344.0,0.0008,44.13,0.01,2016-10
2016-10-03 16:57:00,0.481416667,0.000283333,0.043266667,0.1401,0.00795,0.012966667,0.0297,0.000783333,0.003216667,0.325233333,0.086333333,0.000416667,0.276333333,57.27,0.36,10.0,57.27,1026.67,5.3,0.01,15.0,0.0,30.85,0.0,2016-10
2016-10-08 21:49:00,0.431966667,1.67e-05,0.04045,0.124066667,0.007916667,0.013083333,0.030116667,0.000833333,0.00315,0.001366667,0.0842,0.0006334,0.000783333,45.64,0.92,7.92,45.64,1022.41,2.72,0.07,27.0,0.0,43.56,0.0,2016-10
2016-10-17 20:48:00,0.858366667,0.0,0.1001,0.126383333,0.007866667,0.0129,0.028033333,0.001,0.002783333,0.001983333,0.084016666,0.0006500669999999,0.019,53.92,0.55,10.0,53.92,1011.91,7.76,0.12,201.0,0.0,38.32,0.0,2016-10
2016-10-14 16:35:00,0.118683333,0.0003,0.04205,0.005516667,0.007866667,0.01305,0.029483333,0.001,0.003166667,0.0017,0.095766667,0.000750067,0.3857,31.54,0.73,10.0,26.97,1027.95,4.56,0.07,290.0,0.0,23.93,0.0,2016-10
2016-10-02 15:50:00,1.990216667,0.000916667,0.072233333,0.120166667,0.00755,0.01095,0.031133333,0.001033333,0.002916667,0.095516667,1.45175,0.001583334,0.05125,63.65,0.71,8.95,63.65,1015.68,8.05,0.12,219.0,0.0059,53.93,0.27,2016-10
2016-10-02 01:47:00,1.445483333,0.013633333,0.473583333,0.134416667,0.136733333,0.013166667,0.034733333,0.000966667,0.003133333,0.00175,0.086166667,0.000816666,0.00415,47.8,0.93,8.76,46.84,1022.45,3.37,0.06,172.0,0.0,45.82,0.0,2016-10
2016-10-23 20:51:00,0.39025,0.00025,0.04015,0.005033333,0.128833333,0.012833333,0.029066667,0.001,0.0031,0.001716667,0.0856,0.000849967,0.0127,37.18,0.65,9.75,32.93,1022.99,5.29,0.03,300.0,0.0,26.63,0.0,2016-10
2016-10-20 13:55:00,0.666116667,1.67e-05,0.551516667,0.004716667,0.007766667,0.013033333,0.027016667,0.000883333,0.003183333,0.0014,0.086,0.001133333,0.145616667,42.09,0.68,10.0,42.09,1029.77,2.69,0.04,108.0,0.0,32.26,0.0,2016-10
2016-10-24 06:10:00,0.300066667,0.000266667,0.04435,0.005166667,0.008083333,0.013233333,0.032583333,0.001,0.003266667,0.001816667,0.0844,0.000800067,0.004283333,34.49,0.86,10.0,34.49,1021.9,2.69,0.75,208.0,0.0,30.69,0.0,2016-10
2016-10-04 03:03:00,1.288883333,1.67e-05,0.540966667,0.00485,0.008016667,0.0132,0.033883333,0.001016667,0.003016667,0.001766667,0.0851,0.001066666,0.004883333,31.48,0.92,10.0,27.47,1030.21,4.01,0.03,8.0,0.0,29.46,0.0,2016-10
2016-10-03 02:43:00,0.756216667,1.67e-05,0.064916667,0.136116667,0.0082,0.0132,0.033966667,0.001016667,0.003316667,0.001733333,0.100933334,0.0004833329999999,0.004183333,47.07,0.74,10.0,42.84,1022.2,8.84,0.08,335.0,0.0,39.16,0.0,2016-10
2016-10-10 15:50:00,0.148166667,1.67e-05,0.0403,0.005166667,0.0078,0.012866667,0.0295,0.001033333,0.003066667,0.0018,0.086683333,0.000850033,0.391166667,60.44,0.96,5.35,60.44,995.41,3.33,0.31,310.0,0.0008,59.42,0.01,2016-10
2016-10-17 21:11:00,0.9086,0.0,0.0982,0.005066667,0.00785,0.01285,0.02785,0.001016667,0.002983333,0.338366667,0.083816667,0.000833367,0.0079,53.92,0.55,10.0,53.92,1011.91,7.76,0.12,201.0,0.0,38.32,0.0,2016-10
2016-10-24 15:14:00,0.2956,3.33e-05,0.063183333,0.004966667,0.125583333,0.0127,0.029333333,0.000966667,0.003083333,0.00155,0.2175,0.000900033,0.48425,51.2,0.65,10.0,51.2,1019.39,3.64,0.05,218.0,0.0,39.96,0.0,2016-10
2016-10-25 08:21:00,0.2992,0.0,0.043516667,0.00515,0.007933333,0.013216667,0.037333333,0.001,0.003183333,0.0086,0.083816667,0.0007667,0.004233333,47.33,0.59,10.0,41.94,1023.56,12.42,0.31,358.0,0.0,33.63,0.0,2016-10
2016-10-19 05:13:00,0.603166667,0.0,0.043016667,0.118116667,0.132466667,0.013083333,0.030133333,0.001016667,0.00325,0.0017,0.082366666,0.000600033,0.004416667,45.03,0.82,9.91,40.63,1015.2,8.18,0.31,350.0,0.0,39.78,0.0,2016-10
2016-10-28 00:08:00,0.28435,0.00025,0.04185,0.005133333,0.00795,0.013166667,0.031966667,0.001,0.003183333,0.001783333,0.085333334,0.0007667,0.0042,37.27,0.86,10.0,28.67,1010.7,14.0,0.02,300.0,0.0,33.55,0.0,2016-10
2016-10-11 22:46:00,2.516283333,1.67e-05,0.0435,0.139966667,0.007883333,0.012866667,0.03015,0.0017,1.669583333,0.3387,0.082933334,0.0007,0.0036,44.88,0.59,10.0,39.68,1004.9,10.03,0.19,275.0,0.0,31.24,0.0,2016-10
2016-10-09 14:00:00,0.282516667,1.67e-05,0.040333333,0.00515,0.00835,0.013066667,0.030716667,0.001,0.003166667,0.00155,0.08685,0.000800067,0.005716667,59.03,0.8,9.53,59.03,1017.83,5.69,0.0,85.0,0.0,52.95,0.0,2016-10
2016-10-31 06:02:00,0.5361,0.0,0.1078,0.126216667,0.005233333,0.0132,0.0324,0.001033333,0.003083333,0.001833333,0.084433333,0.000499967,0.004316667,43.98,0.39,10.0,39.34,1021.92,8.19,0.06,272.0,0.0,20.65,0.0,2016-10
2016-10-10 14:20:00,0.943133333,1.67e-05,0.040183333,0.005133333,0.007983333,0.013466667,0.028983333,0.001016667,0.00315,0.329983333,0.218183334,0.000649967,0.327083333,62.49,0.97,6.09,62.49,996.95,4.29,0.31,283.0,0.0,61.54,0.0,2016-10
2016-10-20 12:30:00,0.60315,0.0,0.081233333,0.14165,0.0079,0.013166667,0.0277,0.001016667,0.004033333,0.001283333,0.084933333,0.000583333,0.0127,36.6,0.79,10.0,33.92,1029.96,3.49,0.07,23.0,0.0,30.68,0.0,2016-10
2016-10-15 06:30:00,0.39785,0.0,0.044716667,0.00555,0.008083333,0.013266667,0.03275,0.001016667,0.003233333,0.002,0.09405,0.000733367,0.0043,31.75,0.68,10.0,27.08,1031.23,4.69,0.0,2.0,0.0,22.3,0.0,2016-10
2016-10-18 08:34:00,0.749866667,0.0,0.045333333,0.005216667,0.130066667,0.0131,0.17225,0.0012,0.003216667,0.00195,0.083516667,0.139116667,0.004366667,50.56,0.83,9.83,50.56,1010.11,6.43,0.12,248.0,0.0,45.72,0.0,2016-10
2016-11-18 20:13:00,0.42765,0.0,0.040566667,0.005383333,0.136266667,0.012916667,0.1411,0.001166667,0.002966667,0.00175,0.0886,0.000766633,0.142366667,35.16,0.78,10.0,29.74,1009.13,6.35,0.03,231.0,0.0,29.11,0.0,2016-11
2016-11-26 21:50:00,0.363083333,1.67e-05,0.0503,0.005433333,0.007783333,0.01285,0.032266667,0.001,0.003116667,0.001566667,0.15475,0.0007167,0.004283333,22.51,0.55,10.0,15.54,1028.68,5.38,0.04,281.0,0.0,8.9,0.0,2016-11
2016-11-01 07:02:00,0.441283333,0.00025,0.127766667,0.005083333,0.007933333,0.013233333,0.032416667,0.001,0.00315,0.001733333,0.132616667,0.000766667,0.00425,44.89,0.54,10.0,42.97,1015.85,4.0,0.0,211.0,0.0,29.06,0.0,2016-11
2016-11-09 20:59:00,0.98735,0.000216667,0.082466667,0.123583333,0.0076,0.012516667,0.032866667,0.001016667,0.003166667,0.001683333,0.5639333329999999,0.00075,0.003416667,32.62,0.58,9.92,23.26,1019.31,12.72,0.0,305.0,0.0,19.6,0.0,2016-11
